Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-05-30T21:07:14.744Z","","","Included","composer-2.5","No","0","26305","217472","3477","247254","Included"
"2026-05-30T21:04:00.890Z","","","Included","composer-2.5","No","0","42793","512525","9966","565284","Included"
"2026-05-30T20:45:48.740Z","","","Included","composer-2.5","No","0","47993","1234758","14183","1296934","Included"
"2026-05-30T20:43:38.619Z","","","Included","composer-2.5","No","0","37450","348853","6402","392705","Included"
"2026-05-30T20:32:34.973Z","","","Included","composer-2.5","No","0","42246","356167","9328","407741","Included"
"2026-05-30T20:31:33.787Z","","","Included","composer-2.5","No","0","71878","2274863","19946","2366687","Included"
"2026-05-30T20:30:24.307Z","","","Included","composer-2.5","No","0","50769","846816","13656","911241","Included"
"2026-05-30T20:30:20.675Z","","","Included","composer-2.5","No","0","48614","653477","11290","713381","Included"
"2026-05-30T20:30:14.351Z","","","Included","composer-2.5","No","0","18639","170376","2721","191736","Included"
"2026-05-30T20:30:13.559Z","","","Included","composer-2.5","No","0","37714","648255","8272","694241","Included"
"2026-05-30T20:28:09.109Z","","","Included","composer-2.5","No","0","32333","533918","4973","571224","Included"
"2026-05-30T20:28:05.541Z","","","Included","composer-2.5","No","0","40752","679897","6143","726792","Included"
"2026-05-30T20:28:05.357Z","","","Included","composer-2.5","No","0","34128","321855","7206","363189","Included"
"2026-05-30T20:27:50.537Z","","","Included","composer-2.5","No","0","35998","489041","7584","532623","Included"
"2026-05-30T20:27:48.657Z","","","Included","composer-2.5","No","0","55182","535757","8350","599289","Included"
"2026-05-30T20:21:22.260Z","","","Included","composer-2.5","No","0","6159","7232","36","13427","Included"
"2026-05-30T07:14:57.530Z","","","Included","composer-2.5","No","0","34603","249976","6592","291171","Included"
"2026-05-30T07:13:10.414Z","","","Included","composer-2.5","No","0","39725","201248","13486","254459","Included"
"2026-05-30T07:11:38.929Z","","","Included","composer-2.5","No","0","70744","2714416","31871","2817031","Included"
"2026-05-30T07:11:22.947Z","","","Included","composer-2.5","No","0","88779","3090284","28340","3207403","Included"
"2026-05-30T07:10:59.521Z","","","Included","composer-2.5","No","0","113382","2295830","31923","2441135","Included"
"2026-05-30T07:10:44.634Z","","","Included","composer-2.5","No","0","73564","1766203","18145","1857912","Included"
"2026-05-30T07:10:22.407Z","","","Included","composer-2.5","No","0","27415","70727","7166","105308","Included"
"2026-05-30T07:09:44.596Z","","","Included","composer-2.5","No","0","15538","46752","4127","66417","Included"
"2026-05-30T07:09:34.766Z","","","Included","composer-2.5","No","0","26962","86688","10076","123726","Included"
"2026-05-30T07:09:24.270Z","","","Included","composer-2.5","No","0","49903","656182","8053","714138","Included"
"2026-05-30T07:08:57.275Z","","","Included","composer-2.5","No","0","60764","238979","11600","311343","Included"
"2026-05-30T07:08:23.645Z","","","Included","composer-2.5","No","0","25887","162146","3834","191867","Included"
"2026-05-30T07:08:00.092Z","","","Included","composer-2.5","No","0","47181","665433","13019","725633","Included"
"2026-05-30T07:07:48.232Z","","","Included","composer-2.5","No","0","56872","610260","13670","680802","Included"
"2026-05-30T07:07:45.674Z","","","Included","composer-2.5","No","0","54789","373886","20241","448916","Included"
"2026-05-30T07:07:03.245Z","","","Included","composer-2.5","No","0","33502","230791","5163","269456","Included"
"2026-05-30T07:06:56.023Z","","","Included","composer-2.5","No","0","34687","418688","7036","460411","Included"
"2026-05-30T07:06:30.082Z","","","Included","composer-2.5","No","0","74687","589419","6325","670431","Included"
"2026-05-30T07:05:09.841Z","","","Included","composer-2.5","No","0","47672","528783","7856","584311","Included"
"2026-05-30T07:05:06.381Z","","","Included","composer-2.5","No","0","36779","315616","6921","359316","Included"
"2026-05-30T07:05:04.652Z","","","Included","composer-2.5","No","0","54247","177929","15204","247380","Included"
"2026-05-30T07:03:23.419Z","","","Included","composer-2.5","No","0","140102","1704846","12413","1857361","Included"
"2026-05-30T07:02:25.549Z","","","Included","composer-2.5","No","0","58753","884617","14558","957928","Included"
"2026-05-30T07:00:12.253Z","","","Included","composer-2.5","No","0","688787","12009547","42169","12740503","Included"
"2026-05-30T06:59:58.110Z","","","Included","composer-2.5","No","0","50284","192625","11312","254221","Included"
"2026-05-30T06:58:30.789Z","","","Included","composer-2.5","No","0","201663","5691293","42860","5935816","Included"
"2026-05-30T06:58:10.497Z","","","Included","composer-2.5","No","0","74997","1166340","30729","1272066","Included"
"2026-05-30T06:57:37.544Z","","","Included","composer-2.5","No","0","16344","21316","6493","44153","Included"
"2026-05-30T06:57:12.863Z","","","Included","composer-2.5","No","0","22475","66873","6732","96080","Included"
"2026-05-30T06:55:24.249Z","","","Included","composer-2.5","No","0","52754","348374","17446","418574","Included"
"2026-05-30T06:55:23.488Z","","","Included","composer-2.5","No","0","64637","1326304","13815","1404756","Included"
"2026-05-30T06:54:55.963Z","","","Included","composer-2.5","No","0","23281","66345","3311","92937","Included"
"2026-05-30T06:54:54.870Z","","","Included","composer-2.5","No","0","178870","2503019","27603","2709492","Included"
"2026-05-30T06:54:54.683Z","","","Included","composer-2.5","No","0","21702","90473","3197","115372","Included"
"2026-05-30T06:54:06.591Z","","","Included","composer-2.5","No","0","61661","269427","5413","336501","Included"
"2026-05-30T06:53:51.408Z","","","Included","composer-2.5","No","0","31050","283848","4989","319887","Included"
"2026-05-30T06:53:25.718Z","","","Included","composer-2.5","No","0","46129","261522","2928","310579","Included"
"2026-05-30T06:50:50.471Z","","","Included","composer-2.5","No","0","69714","558198","16123","644035","Included"
"2026-05-30T06:50:44.029Z","","","Included","composer-2.5","No","0","106459","2716024","17089","2839572","Included"
"2026-05-30T06:49:54.918Z","","","Included","composer-2.5","No","0","90369","890969","40833","1022171","Included"
"2026-05-30T06:49:10.760Z","","","Included","composer-2.5","No","0","14924","61565","4943","81432","Included"
"2026-05-30T06:48:21.172Z","","","Included","composer-2.5","No","0","65318","1947167","15520","2028005","Included"
"2026-05-30T06:48:16.372Z","","","Included","composer-2.5","No","0","167966","4659884","47740","4875590","Included"
"2026-05-30T06:48:08.012Z","","","Included","composer-2.5","No","0","100164","1089207","22495","1211866","Included"
"2026-05-30T06:47:30.782Z","","","Included","composer-2.5","No","0","42196","60398","5460","108054","Included"
"2026-05-30T06:47:17.738Z","","","Included","composer-2.5","No","0","44684","108911","6991","160586","Included"
"2026-05-30T06:47:17.650Z","","","Included","composer-2.5","No","0","31676","135101","5565","172342","Included"
"2026-05-30T06:45:37.620Z","","","Included","composer-2.5","No","0","54718","490748","14643","560109","Included"
"2026-05-30T06:45:34.420Z","","","Included","composer-2.5","No","0","48330","929697","10752","988779","Included"
"2026-05-30T06:45:17.651Z","","","Included","composer-2.5","No","0","38932","716003","7611","762546","Included"
"2026-05-30T06:45:01.066Z","","","Included","composer-2.5","No","0","64629","596562","20672","681863","Included"
"2026-05-30T06:44:44.650Z","","","Included","composer-2.5","No","0","34972","337050","5676","377698","Included"
"2026-05-30T06:44:40.647Z","","","Included","composer-2.5","No","0","35290","301859","5295","342444","Included"
"2026-05-30T06:44:18.650Z","","","Included","composer-2.5","No","0","33849","331161","4231","369241","Included"
"2026-05-30T06:43:20.715Z","","","Included","composer-2.5","No","0","22080","289063","4252","315395","Included"
"2026-05-30T06:43:10.667Z","","","Included","composer-2.5","No","0","33429","506128","4985","544542","Included"
"2026-05-30T06:41:57.564Z","","","Included","composer-2.5","No","0","64379","923776","10895","999050","Included"
"2026-05-30T06:41:27.500Z","","","Included","composer-2.5","No","0","49371","1068841","15440","1133652","Included"
"2026-05-30T06:40:36.057Z","","","Included","composer-2.5","No","0","97111","2712754","12751","2822616","Included"
"2026-05-30T06:39:36.173Z","","","Included","composer-2.5","No","0","66070","408354","12628","487052","Included"
"2026-05-30T06:39:05.537Z","","","Included","composer-2.5","No","0","82937","1652361","20810","1756108","Included"
"2026-05-30T06:37:00.685Z","","","Included","composer-2.5","No","0","46118","1549146","20924","1616188","Included"
"2026-05-30T06:36:16.266Z","","","Included","composer-2.5","No","0","72619","1268256","16669","1357544","Included"
"2026-05-30T06:36:02.720Z","","","Included","composer-2.5","No","0","23193","101140","5393","129726","Included"
"2026-05-30T06:35:51.185Z","","","Included","composer-2.5","No","0","83324","2358053","23601","2464978","Included"
"2026-05-30T06:35:20.831Z","","","Included","composer-2.5","No","0","82726","4537341","35207","4655274","Included"
"2026-05-30T06:35:10.180Z","","","Included","composer-2.5","No","0","86848","193428","6166","286442","Included"
"2026-05-30T06:34:49.897Z","","","Included","composer-2.5","No","0","16955","50606","5718","73279","Included"
"2026-05-30T06:34:30.727Z","","","Included","composer-2.5","No","0","20901","93936","4436","119273","Included"
"2026-05-30T06:33:12.024Z","","","Included","composer-2.5","No","0","34352","314481","7948","356781","Included"
"2026-05-30T06:33:04.086Z","","","Included","composer-2.5","No","0","56198","544591","15651","616440","Included"
"2026-05-30T06:32:48.648Z","","","Included","composer-2.5","No","0","64360","988831","24514","1077705","Included"
"2026-05-30T06:32:39.122Z","","","Included","composer-2.5","No","0","50634","510752","14678","576064","Included"
"2026-05-30T06:31:57.466Z","","","Included","composer-2.5","No","0","38497","450139","5541","494177","Included"
"2026-05-30T06:31:57.159Z","","","Included","composer-2.5","No","0","48113","709360","7142","764615","Included"
"2026-05-30T06:31:56.940Z","","","Included","composer-2.5","No","0","31103","330874","4551","366528","Included"
"2026-05-30T06:31:56.805Z","","","Included","composer-2.5","No","0","20444","94038","4312","118794","Included"
"2026-05-30T06:26:13.247Z","","","Included","composer-2.5","No","0","12890","26596","331","39817","Included"
"2026-05-30T06:25:46.046Z","","","Included","composer-2.5","No","0","24645","174925","1810","201380","Included"
"2026-05-30T06:25:20.547Z","","","Included","composer-2.5","No","0","24480","62907","566","87953","Included"
"2026-05-30T06:24:47.080Z","","","Included","composer-2.5","No","0","48464","606898","9291","664653","Included"
"2026-05-30T06:24:18.822Z","","","Included","composer-2.5","No","0","21938","296860","5476","324274","Included"
"2026-05-30T06:21:46.895Z","","","Included","composer-2.5","No","0","41413","1438387","18227","1498027","Included"
"2026-05-30T06:21:02.565Z","","","Included","composer-2.5","No","0","51360","1185915","21776","1259051","Included"
"2026-05-30T06:20:56.172Z","","","Included","composer-2.5","No","0","63719","772672","16840","853231","Included"
"2026-05-30T06:20:51.100Z","","","Included","composer-2.5","No","0","124359","2934863","34410","3093632","Included"
"2026-05-30T06:20:36.874Z","","","Included","composer-2.5","No","0","26600","92244","6542","125386","Included"
"2026-05-30T06:19:25.233Z","","","Included","composer-2.5","No","0","74885","1181975","6237","1263097","Included"
"2026-05-30T06:19:18.727Z","","","Included","composer-2.5","No","0","44639","509191","9846","563676","Included"
"2026-05-30T06:19:14.627Z","","","Included","composer-2.5","No","0","39644","275613","6218","321475","Included"
"2026-05-30T06:18:42.169Z","","","Included","composer-2.5","No","0","25035","72751","4987","102773","Included"
"2026-05-30T06:16:52.047Z","","","Included","composer-2.5","No","0","95405","1643570","32375","1771350","Included"
"2026-05-30T06:16:48.621Z","","","Included","composer-2.5","No","0","58368","697538","22677","778583","Included"
"2026-05-30T06:16:48.427Z","","","Included","composer-2.5","No","0","154728","927557","13032","1095317","Included"
"2026-05-30T06:16:45.678Z","","","Included","composer-2.5","No","0","64288","1557536","15677","1637501","Included"
"2026-05-30T06:15:52.189Z","","","Included","composer-2.5","No","0","45649","372053","5797","423499","Included"
"2026-05-30T06:15:52.100Z","","","Included","composer-2.5","No","0","32025","318087","5257","355369","Included"
"2026-05-30T06:15:51.897Z","","","Included","composer-2.5","No","0","54042","638211","5897","698150","Included"
"2026-05-30T06:15:49.438Z","","","Included","composer-2.5","No","0","43258","463541","4461","511260","Included"
"2026-05-30T04:51:16.957Z","","","Included","composer-2.5","No","0","21655","230560","3831","256046","Included"
"2026-05-30T04:50:36.949Z","","","Included","composer-2.5","No","0","42556","949487","11627","1003670","Included"
"2026-05-30T04:49:00.573Z","","","Included","composer-2.5","No","0","35030","373696","7749","416475","Included"
"2026-05-30T04:48:56.721Z","","","Included","composer-2.5","No","0","40531","807808","11314","859653","Included"
"2026-05-30T04:31:29.088Z","","","Included","composer-2.5","No","0","20827","230877","3380","255084","Included"
"2026-05-30T04:29:28.385Z","","","Included","composer-2.5","No","0","40360","613635","8426","662421","Included"
"2026-05-30T03:46:27.844Z","","","Included","composer-2.5","No","0","50113","915934","13529","979576","Included"
"2026-05-30T03:42:53.261Z","","","Included","composer-2.5","No","0","59486","1040802","23128","1123416","Included"
"2026-05-30T03:38:07.933Z","","","Included","composer-2.5","No","0","62547","2164384","29007","2255938","Included"
